customerID,churn_prediction,churn_probability,top_shap_features
5440-FLBQG,0,0.18038885,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TotalCharges', 'TechSupport'], 'values': [-1.7720823287963867, 1.4351630210876465, -0.41680487990379333, 0.3718376159667969, -0.35680562257766724]}"
2135-DQWAQ,1,0.75973666,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'PaymentMethod', 'OnlineBackup'], 'values': [0.8851689696311951, 0.6367402672767639, 0.616161048412323, -0.47129496932029724, -0.332366019487381]}"
4056-QHXHZ,0,0.007945884,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'OnlineSecurity', 'PaymentMethod'], 'values': [-1.7125506401062012, -1.6929699182510376, 0.8713144063949585, -0.4224179685115814, -0.4079771935939789]}"
7470-MCQTK,1,0.5675264,"{'features': ['MonthlyCharges', 'the', 'PhoneService', 'Contract', 'TechSupport'], 'values': [-0.744883120059967, -0.728743314743042, 0.6812400221824646, 0.6003690361976624, 0.21337918937206268]}"
7488-MXJIV,1,0.93665624,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'SentimentScore', 'OnlineSecurity'], 'values': [0.9336353540420532, 0.6652889251708984, 0.5202161073684692, 0.27688032388687134, 0.27655452489852905]}"
7401-JIXNM,0,0.022097116,"{'features': ['Contract', 'tenure', 'InternetService', 'TechSupport', 'DeviceProtection'], 'values': [-2.126420021057129, -0.49803775548934937, 0.3297063112258911, -0.3254908323287964, -0.24625468254089355]}"
9339-FIIJL,0,0.011597329,"{'features': ['Contract', 'tenure', 'TechSupport', 'TotalCharges', 'InternetService'], 'values': [-2.1046152114868164, -1.4931094646453857, -0.45804405212402344, 0.34691572189331055, 0.26740095019340515]}"
2027-FECZV,1,0.82112426,"{'features': ['MonthlyCharges', 'Contract', 'OnlineBackup', 'TechSupport', 'OnlineSecurity'], 'values': [1.2644025087356567, 0.7180351614952087, -0.28503018617630005, 0.20047615468502045, 0.1804792433977127]}"
2672-DZUOY,1,0.82742625,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'PhoneService', 'customer'], 'values': [-1.2271771430969238, 0.8942379951477051, 0.7937207221984863, 0.5862225294113159, -0.5232012271881104]}"
4706-DGAHW,1,0.70796466,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TotalCharges', 'SeniorCitizen'], 'values': [0.8777250051498413, 0.8751904368400574, -0.6685588359832764, -0.5307036638259888, -0.2210605889558792]}"
3870-MQAMG,0,0.46208775,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'TechSupport', 'TotalCharges'], 'values': [1.268050193786621, -0.6385704874992371, -0.3806859254837036, -0.376192569732666, 0.36655399203300476]}"
6670-MFRPK,0,0.06588808,"{'features': ['Contract', 'tenure', 'Dependents', 'TechSupport', 'OnlineSecurity'], 'values': [-2.007354497909546, -0.5920888781547546, -0.2562955319881439, 0.21538995206356049, 0.19591261446475983]}"
6177-PEVRA,0,0.045734268,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'InternetService', 'tenure'], 'values': [-2.144519329071045, -0.6356781125068665, -0.4037032127380371, 0.19923466444015503, -0.19766202569007874]}"
4800-CZMPC,0,0.2589127,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'tenure', 'OnlineBackup'], 'values': [1.104713797569275, -0.8341137170791626, -0.5343042016029358, -0.3866388201713562, -0.2520875930786133]}"
4813-HQMGZ,1,0.68742144,"{'features': ['bills', 'Contract', 'TechSupport', 'tenure', 'MonthlyCharges'], 'values': [-0.9848971366882324, 0.792068362236023, -0.7039463520050049, 0.5065579414367676, 0.4771408140659332]}"
7579-KKLOE,0,0.0051815487,"{'features': ['Contract', 'tenure', 'the', 'PaymentMethod', 'OnlineSecurity'], 'values': [-1.7973231077194214, -1.193033218383789, -0.3731546103954315, -0.3505152463912964, -0.32459861040115356]}"
7377-DMMRI,1,0.7636278,"{'features': ['Contract', 'OnlineSecurity', 'tenure', 'MonthlyCharges', 'PaymentMethod'], 'values': [0.7715620398521423, -0.5960460901260376, 0.4854033291339874, -0.2693138122558594, 0.22903881967067719]}"
8402-EIVQS,0,0.19599794,"{'features': ['MonthlyCharges', 'Contract', 'service', 'OnlineSecurity', 'hai'], 'values': [1.1091363430023193, -0.8628790974617004, 0.5167277455329895, -0.46284693479537964, -0.4616321325302124]}"
4947-DSMXK,0,0.16779056,"{'features': ['MonthlyCharges', 'average', 'Dependents', 'Contract', 'tenure'], 'values': [1.029593586921692, -0.760368824005127, -0.7359040379524231, 0.6198983788490295, -0.5914065837860107]}"
7245-NIIWQ,1,0.6959256,"{'features': ['Contract', 'TotalCharges', 'service', 'nothing', 'tenure'], 'values': [0.7338327169418335, -0.4856158196926117, -0.4587857723236084, -0.33939674496650696, 0.31367653608322144]}"
0002-ORFBO,0,0.05046451,"{'features': ['Contract', 'MonthlyCharges', 'TechSupport', 'OnlineBackup', 'Dependents'], 'values': [-1.16190767288208, -0.40164390206336975, -0.2918163537979126, -0.2825712561607361, -0.21891716122627258]}"
3324-OIRTO,0,0.042770762,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'OnlineSecurity', 'Dependents'], 'values': [-1.0470062494277954, 0.9881266355514526, -0.7768935561180115, -0.5331193208694458, -0.49206462502479553]}"
5414-OFQCB,0,0.039821707,"{'features': ['Contract', 'tenure', 'TechSupport', 'SentimentScore', 'OnlineBackup'], 'values': [-2.0826575756073, -0.7247331142425537, -0.3413941264152527, 0.2182733714580536, 0.21112151443958282]}"
4967-WPNCF,0,0.002699847,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'MonthlyCharges', 'TechSupport'], 'values': [-2.2613043785095215, -1.4226129055023193, -0.6126999258995056, -0.5298286080360413, -0.5201200246810913]}"
8552-OBVRU,0,0.21429078,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'Dependents', 'TechSupport'], 'values': [1.1192059516906738, -0.6480112075805664, 0.49083009362220764, -0.47460320591926575, -0.40705999732017517]}"
8499-BRXTD,0,0.010855204,"{'features': ['MonthlyCharges', 'Contract', 'customer', 'PaymentMethod', 'support'], 'values': [-1.1911033391952515, -1.076046109199524, -0.4241756498813629, -0.3234962522983551, -0.25738078355789185]}"
9154-QDGTH,0,0.4323409,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'TechSupport', 'OnlineBackup'], 'values': [1.2383460998535156, -0.6912323236465454, -0.6681712865829468, -0.3544471561908722, 0.31366774439811707]}"
8197-BFWVU,0,0.009904496,"{'features': ['Contract', 'tenure', 'TechSupport', 'OnlineBackup', 'OnlineSecurity'], 'values': [-1.9449872970581055, -1.6643162965774536, -0.30712974071502686, -0.26637738943099976, -0.23213176429271698]}"
2577-GVSIL,0,0.054811787,"{'features': ['Contract', 'PaymentMethod', 'TechSupport', 'tenure', 'Dependents'], 'values': [-0.6798595786094666, -0.47114700078964233, -0.424032986164093, -0.3965820074081421, -0.30398881435394287]}"
9367-OIUXP,0,0.1797363,"{'features': ['MonthlyCharges', 'Contract', 'PaymentMethod', 'gender', 'TechSupport'], 'values': [-1.1035329103469849, 0.6579312086105347, -0.378047376871109, -0.2867524325847626, -0.23037905991077423]}"
6770-UAYGJ,0,0.018065969,"{'features': ['Contract', 'MonthlyCharges', 'Dependents', 'PaymentMethod', 'SentimentScore'], 'values': [-1.984894871711731, -1.1483207941055298, -0.4287974536418915, -0.3113204538822174, 0.24358226358890533]}"
6463-HHXJR,0,0.013185443,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'Dependents'], 'values': [-2.2045576572418213, -1.2913278341293335, 0.615637481212616, -0.4805234670639038, -0.276367723941803]}"
7928-VJYAB,1,0.6334127,"{'features': ['Contract', 'Dependents', 'MonthlyCharges', 'OnlineBackup', 'TechSupport'], 'values': [0.68436199426651, -0.6404466032981873, 0.5943123698234558, 0.20743484795093536, 0.18598496913909912]}"
1187-WILMM,0,0.004854,"{'features': ['Contract', 'tenure', 'TechSupport', 'service', 'OnlineSecurity'], 'values': [-1.9718750715255737, -0.7369866371154785, -0.44483330845832825, 0.4280584454536438, -0.38434672355651855]}"
9776-OJUZI,0,0.42141408,"{'features': ['tenure', 'Contract', 'SentimentScore', 'MonthlyCharges', 'PaymentMethod'], 'values': [-1.0667973756790161, 0.619977593421936, -0.370341032743454, 0.3334466516971588, -0.31551870703697205]}"
1306-RPWXZ,0,0.012959214,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'done', 'Dependents'], 'values': [-1.5961116552352905, -1.1893073320388794, -0.49356868863105774, 0.3253461420536041, -0.27186572551727295]}"
8949-JTMAY,1,0.8945464,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'EmojiCount', 'DeviceProtection'], 'values': [1.3666625022888184, 0.7488366365432739, -0.3786059617996216, 0.24591103196144104, -0.22703351080417633]}"
2774-LVQUS,1,0.52172315,"{'features': ['the', 'Contract', 'MonthlyCharges', 'TechSupport', 'SentimentScore'], 'values': [-0.8011199235916138, 0.7338095903396606, 0.39765673875808716, -0.38201969861984253, 0.18863418698310852]}"
3097-PYWXL,0,0.106416,"{'features': ['MonthlyCharges', 'Contract', 'kabhi', 'bilkul', 'service'], 'values': [-1.1285890340805054, 0.6327511668205261, -0.4978102743625641, -0.477115660905838, 0.3443985879421234]}"
2266-SJNAT,0,0.06553584,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'is', 'TechSupport'], 'values': [-1.6533399820327759, 1.0041930675506592, -0.553263247013092, -0.5242645740509033, -0.2826717495918274]}"
0869-PAPRP,0,0.14463788,"{'features': ['Contract', 'tenure', 'so', 'DeviceProtection', 'SeniorCitizen'], 'values': [0.77467942237854, -0.6742734313011169, -0.3815673291683197, -0.3386416435241699, -0.32919931411743164]}"
4238-JSSWH,0,0.38548774,"{'features': ['MonthlyCharges', 'Contract', 'average', 'tenure', 'TotalCharges'], 'values': [1.086832880973816, 0.6754190921783447, -0.6580098271369934, -0.6441083550453186, -0.3354441821575165]}"
2972-YDYUW,0,0.36690181,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'TotalCharges'], 'values': [-0.6610475778579712, -0.6255689859390259, 0.37328219413757324, -0.3689611554145813, 0.24055592715740204]}"
1104-FEJAM,0,0.03770504,"{'features': ['kabhi', 'tenure', 'MonthlyCharges', 'Contract', 'Dependents'], 'values': [-0.8133559823036194, -0.6978565454483032, -0.6007270812988281, 0.4995843470096588, -0.46799683570861816]}"
2809-ILCYT,0,0.052461684,"{'features': ['Contract', 'MonthlyCharges', 'PaymentMethod', 'EmojiCount', 'tenure'], 'values': [-1.1537474393844604, -1.035832405090332, -0.45934537053108215, -0.17430175840854645, -0.14220382273197174]}"
5499-ECUTN,0,0.0770536,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'DeviceProtection', 'tenure'], 'values': [-1.1042674779891968, -0.4663453698158264, -0.37144726514816284, -0.3410964012145996, -0.23956811428070068]}"
4981-FLTMF,0,0.058142364,"{'features': ['tenure', 'Contract', 'TechSupport', 'MonthlyCharges', 'Dependents'], 'values': [-1.0980291366577148, 0.5760794281959534, -0.5416785478591919, -0.40081095695495605, -0.3675430417060852]}"
9121-PHQSR,0,0.48053867,"{'features': ['Contract', 'MonthlyCharges', 'TotalCharges', 'tenure', 'gender'], 'values': [0.8237334489822388, 0.3203406035900116, -0.28543519973754883, -0.25955861806869507, -0.25232619047164917]}"
3113-IWHLC,0,0.104942255,"{'features': ['Contract', 'OnlineSecurity', 'MonthlyCharges', 'PaymentMethod', 'tenure'], 'values': [0.7130149602890015, -0.6989195942878723, -0.6495307683944702, -0.46308931708335876, 0.27581390738487244]}"
3211-ILJTT,1,0.6371203,"{'features': ['Contract', 'tenure', 'it', 'OnlineSecurity', 'TechSupport'], 'values': [0.7345225214958191, -0.4219920039176941, -0.26183053851127625, 0.2050631046295166, 0.17282238602638245]}"
4612-THJBS,0,0.30197307,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'SeniorCitizen', 'TotalCharges'], 'values': [1.2344526052474976, -1.03829824924469, -0.5562924742698669, -0.3600364327430725, 0.2771035432815552]}"
4277-BWBML,0,0.0053770365,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'Dependents', 'TotalCharges'], 'values': [-1.9826569557189941, -1.2907663583755493, -0.9591655731201172, -0.3727400302886963, -0.20992311835289001]}"
4094-NSEDU,1,0.84210896,"{'features': ['Contract', 'the', 'MonthlyCharges', 'SentimentScore', 'TechSupport'], 'values': [0.7277432680130005, -0.7128907442092896, 0.6710637807846069, 0.24919617176055908, 0.18931323289871216]}"
0234-TEVTT,0,0.06185184,"{'features': ['MonthlyCharges', 'Contract', 'PhoneService', 'tenure', 'Dependents'], 'values': [-0.8870074152946472, -0.8547568321228027, 0.4610585570335388, -0.4308401942253113, -0.42833417654037476]}"
4304-TSPVK,0,0.10198588,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'tenure', 'TotalCharges'], 'values': [-1.9633243083953857, 1.0252219438552856, -0.6027319431304932, -0.5163856744766235, 0.43585070967674255]}"
1552-AAGRX,0,0.30391437,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'OnlineSecurity', 'SentimentScore'], 'values': [1.1921586990356445, -0.4731021821498871, 0.42595401406288147, -0.42127782106399536, -0.3853166401386261]}"
2637-FKFSY,1,0.6994873,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'PaymentMethod', 'the'], 'values': [0.9578235149383545, 0.7386096715927124, -0.5247290134429932, -0.43281641602516174, -0.28807932138442993]}"
9796-MVYXX,0,0.01643351,"{'features': ['Contract', 'MonthlyCharges', 'the', 'PhoneService', 'PaymentMethod'], 'values': [-1.9663501977920532, -0.9939775466918945, -0.5525678396224976, 0.4418487250804901, -0.2690699100494385]}"
7874-ECPQJ,0,0.09843714,"{'features': ['MonthlyCharges', 'Contract', 'speed', 'SentimentScore', 'Dependents'], 'values': [-1.0843605995178223, 0.6854739189147949, -0.4186476767063141, -0.37916868925094604, -0.3238317370414734]}"
0020-INWCK,0,0.018677218,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'Dependents'], 'values': [-2.2077159881591797, -1.353977084159851, 0.411604642868042, 0.3160512149333954, -0.3007506728172302]}"
7089-RKVSZ,0,0.017010033,"{'features': ['MonthlyCharges', 'Contract', 'PaymentMethod', 'Dependents', 'EmojiCount'], 'values': [-1.1720006465911865, -0.9669389724731445, -0.38627466559410095, -0.3840760290622711, -0.2188427746295929]}"
2683-JXWQQ,0,0.06774592,"{'features': ['tenure', 'MonthlyCharges', 'Dependents', 'Contract', 'PhoneService'], 'values': [-1.101503610610962, -0.941520094871521, -0.6419643759727478, 0.5821501612663269, 0.470454603433609]}"
9548-ZMVTX,0,0.020153806,"{'features': ['Contract', 'tenure', 'TechSupport', 'much', 'Dependents'], 'values': [-1.6248791217803955, -1.6146812438964844, -0.4824075400829315, 0.2538489103317261, -0.21210657060146332]}"
8739-XNIKG,1,0.94329804,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'the'], 'values': [0.8786333799362183, 0.7700951099395752, 0.5043954849243164, 0.24893832206726074, -0.18351563811302185]}"
9755-JHNMN,0,0.020228477,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'SentimentScore', 'the'], 'values': [-2.0564417839050293, -0.45899224281311035, -0.3786432147026062, -0.3772096037864685, 0.35801127552986145]}"
3981-QSVQI,0,0.06649681,"{'features': ['MonthlyCharges', 'Contract', 'so', 'frustrated', 'gender'], 'values': [-1.351935863494873, 0.6744121313095093, -0.35119402408599854, -0.3049546480178833, -0.23060931265354156]}"
2789-HQBOU,1,0.58429414,"{'features': ['the', 'Contract', 'tenure', 'TotalCharges', 'features'], 'values': [-0.8000170588493347, 0.7757119536399841, 0.4976884424686432, -0.21752817928791046, -0.1966584324836731]}"
9424-CMPOG,0,0.012234197,"{'features': ['Contract', 'MonthlyCharges', 'TotalCharges', 'Dependents', 'PaymentMethod'], 'values': [-2.029360294342041, -0.8068714737892151, -0.3533744513988495, -0.2689754366874695, -0.23906567692756653]}"
5067-WJEUN,0,0.012721887,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'OnlineSecurity', 'TotalCharges'], 'values': [-1.9759665727615356, -0.6682240962982178, -0.4878130555152893, -0.40645018219947815, -0.3058205246925354]}"
3450-WXOAT,0,0.15903014,"{'features': ['MonthlyCharges', 'tenure', 'bills', 'Contract', 'TotalCharges'], 'values': [-0.8645251393318176, -0.8264302015304565, -0.7616996765136719, 0.627177894115448, -0.47237616777420044]}"
9251-WNSOD,0,0.022833405,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'PaymentMethod', 'InternetService'], 'values': [-0.861853301525116, -0.7544056177139282, -0.4878670275211334, -0.40834885835647583, 0.27145642042160034]}"
6974-DAFLI,0,0.017540772,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'the', 'it'], 'values': [-1.1705732345581055, -0.8827728033065796, -0.5655169486999512, -0.30364349484443665, -0.290007621049881]}"
2616-UUTFK,0,0.028813628,"{'features': ['OnlineSecurity', 'SentimentScore', 'tenure', 'Contract', 'PaymentMethod'], 'values': [-0.7566822171211243, -0.735393762588501, -0.5816292762756348, 0.557870090007782, -0.42939475178718567]}"
7064-JHXCE,0,0.008513416,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'Dependents', 'TotalCharges'], 'values': [-1.9372687339782715, -1.1149334907531738, -0.5098804831504822, -0.3593565821647644, -0.310787171125412]}"
5103-MHMHY,1,0.7764387,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'Dependents', 'TotalCharges'], 'values': [1.3054497241973877, 0.7991596460342407, -0.5386583209037781, -0.40731868147850037, -0.2798810601234436]}"
7989-AWGEH,0,0.15810971,"{'features': ['MonthlyCharges', 'tenure', 'the', 'Dependents', 'Contract'], 'values': [-1.122515320777893, -0.9219393730163574, -0.6325021982192993, -0.5237855911254883, 0.46084028482437134]}"
4373-VVHQL,0,0.38919905,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'speed', 'TotalCharges'], 'values': [-0.9856688380241394, 0.8251274824142456, 0.8246276378631592, -0.6334075927734375, -0.586236298084259]}"
4559-UWIHT,0,0.4763681,"{'features': ['the', 'Contract', 'OnlineBackup', 'MonthlyCharges', 'ever'], 'values': [-0.8474264144897461, 0.6529093384742737, -0.3274444043636322, 0.32256969809532166, -0.19997426867485046]}"
7268-IGMFD,0,0.22632813,"{'features': ['TechSupport', 'Contract', 'MonthlyCharges', 'gender', 'TotalCharges'], 'values': [-0.705532431602478, 0.7031148672103882, 0.3896527886390686, -0.3270488381385803, -0.28110378980636597]}"
1846-XWOQN,1,0.91328555,"{'features': ['tenure', 'Contract', 'SentimentScore', 'OnlineSecurity', 'great'], 'values': [1.1013144254684448, 0.8549486398696899, -0.5053839087486267, 0.2521280348300934, 0.17517544329166412]}"
0235-KGSLC,1,0.9529991,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'OnlineSecurity', 'DeviceProtection'], 'values': [1.3286643028259277, 0.9543626308441162, 0.47201216220855713, 0.2516670525074005, -0.2055606096982956]}"
6650-BWFRT,0,0.0063878973,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'OnlineBackup'], 'values': [-1.8801461458206177, -1.7976274490356445, 0.5858650803565979, -0.40017735958099365, -0.3140616714954376]}"
